Age,Height,Weight,BMI,Gender
89,142.9,50.1,24.53,0
57,161.5,56.7,21.74,1
50,164.1,75.2,27.93,0
60,163.1,64.6,24.28,1
13,129.5,27.6,16.46,1
12,131.2,30.0,17.43,0
4,111.8,17.6,14.08,0
19,161.7,61.6,23.56,1
54,164.5,75.0,27.72,1
69,154.1,59.1,24.89,0
10,137.1,29.0,15.43,1
35,163.7,72.9,27.2,1
62,150.1,55.8,24.77,1
3,95.1,12.4,13.71,0
4,79.6,7.2,11.36,1
4,107.4,15.9,13.78,0
22,161.6,66.0,25.27,1
71,143.7,69.2,33.51,1
45,176.7,79.3,25.4,0
75,150.6,71.3,31.44,0
9,117.4,16.5,11.97,1
9,116.0,17.0,12.63,1
4,82.5,7.7,11.31,1
96,133.1,52.7,29.75,1
7,94.4,12.4,13.91,1
30,171.6,62.0,21.06,0
24,160.3,58.2,22.65,1
85,141.4,57.6,28.81,0
2,87.6,6.1,7.95,1
31,175.5,80.5,26.14,0
30,170.6,68.8,23.64,0
4,108.5,12.0,10.19,1
34,166.2,64.1,23.21,1
44,168.2,62.2,21.99,1
81,144.7,56.8,27.13,1
81,160.4,57.7,22.43,0
89,150.5,49.7,21.94,0
19,159.4,57.1,22.47,1
75,153.8,52.9,22.36,1
4,96.2,13.0,14.05,1
2,95.9,10.6,11.53,0
95,145.5,44.3,20.93,0
4,82.1,7.6,11.28,1
42,172.8,75.8,25.39,0
80,140.9,59.4,29.92,1
67,141.3,52.6,26.35,1
69,144.9,62.5,29.77,1
38,169.4,59.0,20.56,1
85,135.6,57.4,31.22,1
2,94.0,15.2,17.2,0
7,121.4,17.8,12.08,1
15,151.2,40.4,17.67,1
61,149.2,72.1,32.39,0
13,134.5,24.2,13.38,1
62,166.0,79.5,28.85,0
30,171.3,78.5,26.75,0
11,134.2,24.7,13.71,1
9,123.5,16.2,10.62,1
92,141.0,55.0,27.66,0
3,82.0,7.6,11.3,1
30,172.3,63.3,21.32,0
15,145.0,45.2,21.5,1
41,156.0,80.7,33.16,0
85,137.6,49.6,26.2,1
40,169.1,78.6,27.49,1
31,168.2,73.7,26.05,1
43,178.6,72.6,22.76,0
20,155.0,60.7,25.27,1
7,121.5,19.0,12.87,1
75,144.7,68.3,32.62,0
72,141.1,70.6,35.46,1
30,168.4,59.7,21.05,1
17,159.8,55.0,21.54,1
16,154.1,58.2,24.51,1
26,173.5,72.6,24.12,0
54,166.8,81.2,29.19,1
18,170.1,62.4,21.57,0
4,106.6,10.9,9.59,1
86,156.2,58.0,23.77,0
36,171.5,68.1,23.15,0
68,162.2,71.6,27.22,1
33,165.1,63.0,23.11,1
26,167.6,64.8,23.07,0
59,147.9,73.3,33.51,1
4,84.9,13.6,18.87,0
8,119.5,17.7,12.39,1
45,176.8,87.4,27.96,0
58,166.4,75.4,27.23,0
88,154.1,59.7,25.14,0
40,172.2,79.4,26.78,0
8,128.5,21.3,12.9,0
2,93.3,15.9,18.27,0
64,169.9,69.9,24.22,0
60,141.8,69.5,34.56,1
5,94.2,10.3,11.61,1
11,131.9,27.5,15.81,1
30,158.9,64.0,25.35,1
97,141.8,58.2,28.94,0
2,93.8,13.3,15.12,0
7,122.6,18.1,12.04,1
49,170.3,75.2,25.93,1
2,76.3,4.0,6.87,1
12,136.8,24.3,12.98,1
48,156.6,79.0,32.21,1
60,162.0,77.5,29.53,0
60,168.8,79.5,27.9,0
21,168.6,55.8,19.63,0
57,149.3,88.6,39.75,0
4,80.2,7.5,11.66,1
47,152.3,80.7,34.79,1
93,145.2,65.2,30.93,0
10,121.4,21.7,14.72,0
100,136.4,66.0,35.47,0
2,83.4,11.8,16.96,0
43,158.7,77.8,30.89,1
36,159.1,71.7,28.33,1
73,165.2,70.3,25.76,0
10,126.8,28.6,17.79,1
49,159.0,71.4,28.24,1
67,151.6,69.6,30.28,1
24,158.2,58.2,23.25,1
73,149.4,68.4,30.64,1
89,134.6,57.1,31.52,1
95,132.7,53.7,30.5,1
65,139.8,70.1,35.87,1
14,146.0,44.4,20.83,0
7,102.2,10.5,10.05,1
46,167.7,65.0,23.11,1
8,118.1,25.8,18.5,0
9,123.9,20.6,13.42,0
72,142.4,49.0,24.16,1
97,138.2,43.7,22.88,0
96,154.2,60.4,25.4,0
48,174.2,69.1,22.77,0
67,165.2,56.4,20.67,0
63,160.6,72.9,28.26,0
85,138.2,54.8,28.69,0
27,161.4,64.5,24.76,1
99,154.1,52.7,22.19,0
5,106.0,13.2,11.75,1
7,122.9,16.4,10.86,1
57,168.5,87.2,30.71,0
33,157.4,73.1,29.51,1
17,163.7,56.8,21.2,0
18,163.2,56.0,21.03,1
31,158.7,61.0,24.22,1
57,150.5,67.2,29.67,0
70,146.9,53.7,24.88,1
94,150.0,60.1,26.71,1
14,150.8,45.4,19.96,0
18,156.3,52.9,21.65,0
60,160.2,86.3,33.63,0
43,165.5,74.3,27.13,1
73,144.9,69.9,33.29,0
16,158.6,45.8,18.21,1
13,135.2,34.1,18.66,0
95,155.1,58.4,24.28,0
40,162.9,60.1,22.65,1
26,160.0,54.9,21.45,1
30,176.4,72.0,23.14,0
7,116.6,16.1,11.84,1
22,156.3,54.3,22.23,1
70,147.2,67.9,31.34,0
97,145.7,39.8,18.75,1
86,141.9,71.1,35.31,0
62,145.1,76.6,36.38,1
44,178.0,69.6,21.97,0
18,162.5,68.8,26.05,0
75,150.8,63.5,27.92,1
2,85.8,12.0,16.3,0
16,166.3,49.7,17.97,0
10,120.0,18.4,12.78,1
19,161.3,53.6,20.6,1
61,143.7,54.8,26.54,1
31,166.7,81.6,29.36,0
2,70.4,4.0,8.07,1
37,161.9,72.1,27.51,0
60,171.5,82.3,27.98,0
56,163.0,78.5,29.55,0
4,102.8,11.0,10.41,1
63,167.1,69.0,24.71,0
45,162.7,75.2,28.41,1
70,148.4,53.4,24.25,0
3,83.4,10.6,15.24,0
18,169.7,57.1,19.83,0
85,151.2,61.0,26.68,1
82,144.6,57.0,27.26,0
35,165.3,64.0,23.42,1
95,139.5,45.2,23.23,1
79,159.5,72.6,28.54,0
17,159.3,60.9,24.0,0
18,159.4,49.6,19.52,1
33,168.4,56.6,19.96,1
29,164.1,66.7,24.77,1
24,162.7,73.5,27.77,0
11,138.2,30.8,16.13,0
53,167.7,63.3,22.51,1
34,164.8,61.9,22.79,1
11,135.0,31.6,17.34,0
68,162.9,59.1,22.27,0
21,158.3,66.0,26.34,0
77,149.7,75.2,33.56,0
44,162.5,74.0,28.02,0
55,150.7,80.8,35.58,0
86,141.8,71.2,35.41,0
57,172.9,78.8,26.36,0
18,160.5,65.0,25.23,0
16,158.2,44.6,17.82,1
7,104.0,22.0,20.34,0
7,105.4,18.9,17.01,0
89,137.9,53.7,28.24,1
10,124.3,24.3,15.73,0
10,118.7,21.5,15.26,0
87,141.4,46.6,23.31,1
89,140.2,55.3,28.13,0
20,158.3,53.9,21.51,0
87,141.8,55.8,27.75,1
68,166.0,60.4,21.92,0
22,165.5,58.0,21.18,0
15,158.9,44.7,17.7,0
13,143.2,34.3,16.73,0
18,165.5,56.6,20.66,0
29,165.1,66.1,24.25,0
96,133.6,53.0,29.69,1
7,129.5,26.7,15.92,0
58,161.9,65.3,24.91,0
35,174.4,60.9,20.02,1
20,157.0,58.1,23.57,1
93,146.1,43.6,20.43,0
13,137.8,33.9,17.85,0
36,167.2,80.9,28.94,0
40,178.5,71.4,22.41,0
94,136.8,57.5,30.73,1
58,157.0,74.5,30.22,0
73,167.5,65.5,23.35,0
27,168.6,72.8,25.61,0
91,146.1,67.6,31.67,0
82,143.0,48.6,23.77,1
15,161.5,49.0,18.79,0
43,157.3,64.5,26.07,1
2,74.9,11.2,19.96,0
69,146.3,54.1,25.28,1
29,163.8,56.9,21.21,1
41,177.4,75.1,23.86,0
16,159.7,59.1,23.17,0
39,168.6,63.1,22.2,0
85,151.1,49.2,21.55,0
93,149.4,53.3,23.88,0
50,159.6,74.6,29.29,0
67,166.4,81.4,29.4,0
31,167.6,71.0,25.28,1
45,175.4,59.8,19.44,1
16,166.8,58.3,20.95,0
66,166.6,61.6,22.19,0
17,160.5,51.8,20.11,0
13,161.8,47.7,18.22,0
30,165.7,68.2,24.84,1
13,143.2,37.5,18.29,1
2,81.2,6.4,9.71,1
75,166.8,56.0,20.13,0
67,153.2,65.6,27.95,1
85,133.7,58.8,32.89,1
74,154.3,52.5,22.05,1
18,156.3,56.7,23.21,1
80,160.1,51.8,20.21,0
69,149.4,65.8,29.48,1
8,128.4,23.7,14.38,0
8,128.4,24.1,14.62,0
71,160.3,57.9,22.53,1
52,161.4,61.5,23.61,1
12,130.8,25.6,14.96,1
71,151.1,50.7,22.21,1
22,168.0,72.0,25.51,0
16,164.5,50.5,18.66,0
8,130.1,25.9,15.3,0
35,170.1,67.7,23.4,1
80,148.2,56.2,25.59,1
58,160.4,77.9,30.28,0
20,155.7,58.1,23.97,1
87,151.4,45.3,19.76,1
65,148.3,82.9,37.69,0
19,158.2,53.5,21.38,0
1,69.4,4.0,8.31,1
47,153.9,88.1,37.2,0
42,151.6,64.8,28.2,1
14,160.2,39.8,15.51,0
31,176.2,79.7,25.67,0
29,162.3,61.1,23.2,1
80,140.4,56.6,28.71,1
92,148.8,65.5,29.58,0
14,146.0,51.8,24.3,0
30,160.8,58.7,22.7,0
65,153.9,79.5,33.57,0
75,155.0,63.4,26.39,1
37,168.5,86.7,30.54,0
7,92.5,10.7,12.51,1
2,73.6,4.0,7.38,1
77,152.4,66.7,28.72,1
1,67.4,4.0,8.81,1
23,162.9,70.9,26.72,0
97,144.1,43.0,20.71,1
5,115.0,15.5,11.72,0
98,139.9,55.6,28.41,1
5,112.5,15.2,12.01,0
43,173.0,75.6,25.26,1
17,159.9,57.3,22.41,1
22,162.0,71.8,27.36,0
12,130.2,24.5,14.45,1
96,149.1,63.3,28.47,0
20,163.1,59.5,22.37,1
46,179.6,77.9,24.15,0
95,141.2,59.5,29.84,1
20,168.2,61.3,21.67,0
67,164.9,67.0,24.64,0
74,165.6,61.6,22.46,0
70,141.6,54.0,26.93,1
4,94.5,13.3,14.89,0
20,167.1,60.7,21.74,0
62,148.3,76.3,34.69,1
97,129.5,58.6,34.94,1
31,173.1,65.7,21.93,0
35,157.9,77.0,30.88,1
15,143.0,41.0,20.05,1
7,99.7,20.3,20.42,0
60,155.6,61.4,25.36,0
30,167.4,59.8,21.34,0
59,145.8,67.5,31.75,1
76,143.2,68.5,33.4,1
60,163.1,82.1,30.86,0
9,126.2,24.0,15.07,0
16,151.8,40.5,17.58,1
82,154.2,60.3,25.36,0
22,161.6,63.5,24.32,0
50,168.0,66.2,23.46,0
12,133.5,30.1,16.89,0
32,172.8,55.3,18.52,1
72,151.4,57.2,24.95,1
55,163.7,62.6,23.36,0
97,146.3,67.7,31.63,0
26,163.2,65.4,24.55,0
5,93.2,13.8,15.89,1
89,156.6,46.2,18.84,0
14,146.9,43.2,20.02,0
57,161.4,76.8,29.48,1
72,160.4,75.9,29.5,0
31,166.9,70.5,25.31,1
69,149.7,53.9,24.05,1
72,159.9,53.8,21.04,0
74,158.1,62.1,24.84,1
33,168.5,69.6,24.51,0
11,133.8,28.0,15.64,0
75,146.6,52.1,24.24,1
71,141.0,71.4,35.91,1
22,171.8,60.5,20.5,0
55,151.2,91.5,40.02,0
35,163.1,81.2,30.52,0
2,80.2,9.7,15.08,0
13,146.0,37.0,17.36,1
78,147.1,62.1,28.7,0
61,151.2,60.6,26.51,0
12,136.8,32.2,17.21,0
67,168.4,74.9,26.41,0
15,149.0,39.7,17.88,0
57,164.9,84.4,31.04,0
3,91.8,10.5,12.46,0
34,174.5,59.7,19.61,0
82,140.8,71.0,35.81,0
29,172.5,64.1,21.54,0
35,167.7,60.8,21.62,1
23,159.4,64.2,25.27,1
35,159.6,79.3,31.13,0
96,135.5,65.8,35.84,0
56,165.0,62.6,22.99,0
16,157.6,64.1,25.81,0
91,138.2,53.2,27.85,0
8,126.4,21.6,13.52,0
96,145.9,40.4,18.98,1
45,165.9,65.8,23.91,0
17,159.0,57.0,22.55,1
74,150.1,63.6,28.23,1
16,145.9,35.1,16.49,1
79,149.6,55.6,24.84,1
78,149.6,54.2,24.22,1
34,163.8,77.2,28.77,0
12,134.9,27.4,15.06,1
58,162.1,76.2,29.0,1
62,155.0,84.8,35.3,0
55,153.2,71.4,30.42,1
75,146.8,50.8,23.57,1
67,167.1,59.5,21.31,0
87,136.4,58.6,31.5,1
57,166.9,80.9,29.04,1
82,136.4,52.9,28.43,1
11,133.5,27.0,15.15,1
13,131.1,31.6,18.39,0
15,154.1,52.8,22.23,0
10,118.4,16.1,11.48,1
34,156.4,71.7,29.31,1
68,153.3,60.5,25.74,0
15,155.9,51.2,21.07,0
26,164.9,64.5,23.72,0
15,152.5,42.5,18.27,1
64,154.3,65.1,27.34,0
14,150.1,43.3,19.22,1
65,140.0,65.3,33.32,1
4,106.8,13.1,11.48,1
50,154.9,66.9,27.88,1
88,140.0,42.8,21.84,1
57,167.5,79.4,28.3,1
37,155.5,57.4,23.74,1
55,152.2,78.4,33.84,1
2,87.2,8.0,10.52,1
68,141.9,62.9,31.24,1
16,155.1,66.1,27.48,0
67,165.2,62.6,22.94,0
29,161.4,66.6,25.57,1
5,105.8,11.4,10.18,1
16,158.0,50.9,20.39,0
60,147.8,81.9,37.49,1
13,141.6,28.3,14.11,0
29,168.2,60.3,21.31,0
80,154.5,65.0,27.23,1
20,160.0,59.7,23.32,0
60,162.3,77.3,29.35,0
14,154.7,46.4,19.39,1
97,136.9,58.9,31.43,1
96,137.1,39.4,20.96,1
30,160.1,62.8,24.5,0
48,172.8,80.3,26.89,1
35,174.4,69.8,22.95,1
2,80.2,7.2,11.19,1
22,162.5,60.7,22.99,1
70,160.9,72.8,28.12,1
100,143.8,40.7,19.68,1
26,160.3,66.0,25.68,1
28,167.9,65.3,23.16,1
94,135.1,50.9,27.89,1
9,120.4,19.0,13.11,1
38,175.4,76.6,24.9,1
43,174.3,65.9,21.69,1
23,161.8,60.3,23.03,1
16,143.5,42.8,20.78,1
69,141.1,65.7,33.0,1
30,170.3,59.9,20.65,1
32,171.3,63.1,21.5,1
17,155.2,50.4,20.92,0
9,115.9,19.0,14.14,1
13,157.3,52.4,21.18,0
28,166.5,57.6,20.78,1
14,142.5,44.8,22.06,1
17,165.0,53.7,19.72,0
85,143.7,63.7,30.85,0
62,144.1,64.4,31.01,1
18,158.7,57.5,22.83,1
66,165.7,66.7,24.29,0
18,163.9,51.8,19.28,0
99,132.7,47.6,27.03,1
83,141.0,52.8,26.56,0
8,115.6,18.1,13.54,1
13,148.7,35.6,16.1,1
48,178.6,70.3,22.04,0
30,162.7,68.8,25.99,1
29,162.7,59.4,22.44,0
46,152.3,78.2,33.71,1
75,151.8,60.4,26.21,1
6,97.7,17.7,18.54,0
2,72.9,4.0,7.53,1
87,153.3,67.4,28.68,0
70,151.5,68.5,29.84,0
65,144.1,64.9,31.25,1
78,151.9,71.0,30.77,0
67,149.6,61.7,27.57,0
92,143.8,57.8,27.95,0
11,137.7,34.4,18.14,0
10,120.3,26.0,17.97,0
80,153.2,63.1,26.89,1
24,167.5,73.9,26.34,0
58,160.5,81.9,31.79,0
28,163.2,53.5,20.09,1
3,83.1,6.9,9.99,1
55,151.7,66.8,29.03,1
22,167.8,67.8,24.08,0
2,73.7,4.0,7.36,1
6,114.5,18.3,13.96,0
95,148.2,50.3,22.9,0
15,156.0,49.5,20.34,0
1,66.7,4.0,8.99,1
19,164.3,66.5,24.63,0
13,150.7,46.5,20.48,1
72,155.0,56.4,23.48,1
70,161.5,72.6,27.84,1
30,175.0,63.0,20.57,0
19,166.0,57.0,20.69,0
52,157.7,87.6,35.22,0
59,166.7,64.0,23.03,0
85,145.3,46.9,22.21,0
18,162.4,58.9,22.33,0
87,151.1,50.7,22.21,1
14,151.2,40.6,17.76,1
53,150.8,80.8,35.53,0
15,150.3,34.7,15.36,1
76,153.4,67.3,28.6,0
6,95.9,12.4,13.48,1
74,161.1,76.8,29.59,0
12,136.2,29.4,15.85,0
76,153.4,64.8,27.54,1
2,93.2,10.1,11.63,0
12,133.3,35.2,19.81,0
15,149.7,45.0,20.08,0
39,171.0,70.2,24.01,0
10,134.3,36.4,20.18,0
70,161.8,71.0,27.12,1
74,146.3,67.9,31.72,1
16,157.5,60.6,24.43,0
97,139.7,58.1,29.77,1
92,152.1,51.9,22.43,0
50,162.0,90.7,34.56,0
67,157.5,81.0,32.65,0
10,126.4,26.2,16.4,0
18,158.1,54.4,21.76,1
30,165.3,66.1,24.19,0
40,174.5,61.4,20.16,1
69,156.2,54.6,22.38,1
67,153.0,56.6,24.18,0
85,141.7,50.4,25.1,1
84,148.8,65.6,29.63,0
79,149.5,46.1,20.63,1
89,136.6,61.9,33.17,1
45,159.7,80.3,31.49,1
82,153.3,51.4,21.87,1
11,136.4,26.8,14.4,1
40,173.6,62.3,20.67,1
100,131.1,58.0,33.75,1
3,85.7,13.8,18.79,0
65,168.5,80.0,28.18,0
13,149.1,36.0,16.19,1
46,163.8,85.5,31.87,0
49,169.3,71.8,25.05,1
71,150.4,63.3,27.98,0
97,150.3,50.0,22.13,0
52,173.3,72.1,24.01,0
70,143.0,59.1,28.9,0
3,78.8,6.6,10.63,1
80,152.3,53.0,22.85,0
75,150.5,76.2,33.64,0
2,90.4,13.4,16.4,0
93,145.1,65.9,31.3,0
3,88.7,7.9,10.04,1
44,154.3,70.4,29.57,1
2,73.9,9.0,16.48,0
11,129.4,26.0,15.53,1
55,175.1,77.1,25.15,0
80,158.5,74.5,29.65,0
68,168.4,60.3,21.26,0
26,160.8,59.1,22.86,1
86,146.2,46.1,21.57,1
6,100.8,11.2,11.02,1
87,142.9,52.4,25.66,1
13,146.3,38.5,17.99,0
88,139.2,53.0,27.35,0
71,143.1,61.3,29.94,0
98,143.7,41.4,20.05,0
66,141.7,71.3,35.51,1
78,143.0,55.9,27.34,1
91,150.0,54.3,24.13,0
2,78.5,9.5,15.42,0
32,164.8,65.1,23.97,1
27,170.6,62.9,21.61,1
21,155.9,56.3,23.16,1
35,156.3,63.4,25.95,1
87,145.0,49.2,23.4,1
12,135.1,25.2,13.81,1
35,171.5,77.2,26.25,1
11,126.2,28.2,17.71,1
40,164.6,71.0,26.21,0
8,127.7,21.8,13.37,0
2,72.5,4.0,7.61,1
78,155.1,66.0,27.44,0
95,131.4,41.6,24.09,1
18,158.5,54.9,21.85,1
45,166.1,73.0,26.46,1
6,102.7,13.9,13.18,1
43,170.4,80.7,27.79,0
19,165.7,69.8,25.42,0
61,153.0,71.2,30.42,1
10,120.5,17.3,11.91,1
7,120.7,20.1,13.8,0
71,162.6,58.3,22.05,0
8,122.1,26.5,17.78,0
75,166.5,72.0,25.97,0
5,107.7,14.4,12.41,0
41,167.9,62.9,22.31,1
98,144.9,36.4,17.34,1
30,172.9,71.1,23.78,1
60,153.1,57.6,24.57,1
15,149.0,41.1,18.51,1
73,158.9,64.7,25.62,1
68,141.1,72.8,36.57,1
70,142.4,69.2,34.13,1
95,157.0,64.0,25.96,0
92,146.5,61.7,28.75,1
60,157.0,79.0,32.05,0
82,157.8,59.4,23.85,0
24,169.7,72.4,25.14,0
73,167.6,79.3,28.23,0
85,154.9,53.2,22.17,0
23,162.1,69.4,26.41,0
27,158.1,65.8,26.32,1
2,87.5,12.6,16.46,0
67,144.0,65.5,31.59,1
20,158.9,60.6,24.0,1
37,175.0,65.6,21.42,0
3,92.5,10.4,12.15,0
75,167.8,59.3,21.06,0
70,139.3,63.5,32.72,1
35,180.0,67.8,20.93,0
98,144.0,51.9,25.03,0
41,162.8,65.5,24.71,1
4,80.0,7.2,11.25,1
99,139.0,41.1,21.27,1
95,157.9,56.7,22.74,0
75,142.7,66.8,32.8,1
88,151.4,46.8,20.42,0
55,160.7,86.0,33.3,0
46,163.3,62.5,23.44,1
35,161.2,72.0,27.71,0
57,150.0,68.4,30.4,1
2,94.5,12.6,14.11,0
43,154.3,59.1,24.82,1
6,96.5,21.7,23.3,0
15,155.8,46.0,18.95,1
30,165.9,56.8,20.64,1
62,164.2,60.7,22.51,0
31,171.5,74.9,25.47,0
39,174.7,63.6,20.84,0
70,155.0,61.8,25.72,1
67,160.2,57.2,22.29,1
6,101.6,11.8,11.43,1
65,155.2,69.2,28.73,1
97,139.7,59.9,30.69,1
16,142.3,41.9,20.69,1
27,170.1,66.8,23.09,0
92,133.4,42.7,23.99,1
68,161.9,52.1,19.88,1
57,150.4,63.7,28.16,1
95,137.0,48.8,26.0,1
35,170.7,59.3,20.35,0
72,168.0,54.9,19.45,0
34,160.4,64.4,25.03,1
21,162.0,58.6,22.33,1
12,144.9,35.2,16.77,0
40,162.7,60.1,22.7,1
35,165.0,69.6,25.56,0
3,84.9,10.8,14.98,0
10,128.6,24.8,15.0,1
50,150.6,78.5,34.61,0
57,151.3,63.9,27.91,1
24,161.1,51.8,19.96,1
22,171.3,68.5,23.34,0
32,179.4,79.8,24.79,0
51,167.2,71.1,25.43,0
24,159.0,52.8,20.89,1
82,137.0,46.1,24.56,1
85,138.8,47.0,24.4,1
71,165.4,68.9,25.19,0
18,168.7,60.7,21.33,0
96,139.6,43.6,22.37,0
59,145.4,67.2,31.79,1
27,160.4,55.1,21.42,1
27,171.1,59.2,20.22,0
26,163.2,57.2,21.48,0
18,155.8,52.2,21.5,1
63,149.1,60.9,27.39,1
85,154.8,69.5,29.0,0
32,171.5,72.5,24.65,0
70,142.2,61.3,30.32,1
90,149.9,58.0,25.81,1
26,158.0,55.2,22.11,1
9,119.2,16.9,11.89,1
8,121.1,25.1,17.12,0
21,158.2,52.3,20.9,1
65,158.1,65.0,26.0,0
30,167.9,69.6,24.69,1
26,164.3,61.1,22.63,1
36,170.8,65.8,22.56,1
43,165.5,73.8,26.94,1
2,79.2,8.8,14.03,0
94,147.2,53.9,24.88,0
66,162.9,54.6,20.58,1
55,154.2,83.3,35.03,0
9,128.0,23.6,14.4,0
20,165.7,55.2,20.1,0
36,183.7,61.7,18.28,0
16,157.8,53.9,21.65,0
4,82.5,7.4,10.87,1
72,159.9,72.8,28.47,0
23,161.7,54.6,20.88,1
41,182.3,62.1,18.69,0
11,134.1,33.8,18.8,0
47,176.0,77.5,25.02,0
17,161.3,53.2,20.45,0
81,153.0,50.8,21.7,1
98,143.1,58.9,28.76,0
80,148.0,64.4,29.4,0
95,145.6,51.9,24.48,1
1,74.4,4.0,7.23,1
64,155.1,58.9,24.48,1
100,149.3,63.2,28.35,0
17,163.8,63.7,23.74,0
79,141.4,62.9,31.46,1
26,171.9,63.5,21.49,0
18,159.9,46.2,18.07,1
63,150.0,55.6,24.71,1
85,138.1,45.4,23.81,1
37,177.8,74.5,23.57,0
90,140.2,45.9,23.35,0
91,139.6,62.6,32.12,0
94,150.0,40.2,17.87,1
79,145.0,70.1,33.34,0
93,145.5,40.7,19.23,1
28,169.2,60.8,21.24,1
41,174.7,61.9,20.28,1
51,163.2,62.5,23.47,0
49,165.1,74.5,27.33,1
15,155.8,34.4,14.17,1
70,159.6,70.7,27.76,0
58,156.1,80.0,32.83,1
10,120.8,20.8,14.25,0
45,154.6,88.1,36.86,0
94,151.5,50.3,21.92,0
96,142.4,62.3,30.72,0
97,138.3,36.8,19.24,1
85,144.9,60.2,28.67,1
4,100.7,19.2,18.93,0
83,158.8,55.8,22.13,0
43,172.8,81.4,27.26,1
2,69.6,4.0,8.26,1
23,160.5,53.2,20.65,1
32,166.3,71.6,25.89,1
90,150.4,43.7,19.32,1
13,151.6,45.6,19.84,0
4,99.3,20.0,20.28,0
55,148.6,76.2,34.51,0
42,155.2,70.7,29.35,1
50,158.3,64.7,25.82,0
17,153.6,52.2,22.13,1
81,146.6,46.3,21.54,1
66,153.6,56.8,24.07,0
60,146.9,82.8,38.37,0
26,158.0,63.3,25.36,1
82,138.1,56.7,29.73,1
60,146.9,57.6,26.69,1
7,119.4,16.7,11.71,1
49,171.2,73.5,25.08,1
90,155.2,47.7,19.8,0
18,164.2,57.0,21.14,0
87,140.0,59.6,30.41,1
18,168.9,54.8,19.21,0
62,170.3,84.3,29.07,0
6,96.7,10.2,10.91,1
40,157.9,61.1,24.51,1
80,162.7,71.1,26.86,0
16,163.0,66.8,25.14,0
30,162.4,56.1,21.27,1
84,141.6,49.5,24.69,0
30,160.6,54.5,21.13,1
95,146.3,51.9,24.25,0
50,162.3,67.9,25.78,0
41,152.1,82.6,35.7,1
67,166.1,65.0,23.56,0
91,146.7,44.8,20.82,1
99,129.6,54.8,32.63,1
99,135.7,38.0,20.64,1
90,146.0,65.9,30.92,0
54,169.4,83.4,29.06,0
18,157.7,57.9,23.28,1
26,163.9,60.3,22.45,0
18,160.9,54.5,21.05,0
55,165.7,76.0,27.68,1
42,182.5,79.1,23.75,0
4,88.3,6.8,8.72,1
4,91.4,13.8,16.52,0
1,75.6,4.0,7.0,1
16,152.7,44.1,18.91,0
14,143.1,34.6,16.9,1
78,156.7,54.1,22.03,0
7,114.5,17.1,13.04,0
45,171.4,62.5,21.27,1
25,162.4,54.8,20.78,1
30,167.9,76.3,27.07,0
49,167.6,86.8,30.9,0
17,159.9,46.8,18.3,1
29,164.4,67.8,25.09,1
8,115.5,17.9,13.42,1
34,179.1,76.4,23.82,0
15,148.7,47.7,21.57,0
55,170.5,71.6,24.63,0
92,132.0,39.2,22.5,1
61,145.3,63.3,29.98,0
76,162.9,65.0,24.49,0
16,160.1,52.7,20.56,0
32,168.7,79.8,28.04,0
71,151.5,51.6,22.48,1
5,107.7,13.3,11.47,1
92,152.6,53.3,22.89,0
83,152.1,53.7,23.21,0
13,153.9,51.2,21.62,0
59,164.3,60.5,22.41,1
50,162.6,85.3,32.26,0
3,85.7,7.9,10.76,1
3,92.3,12.3,14.44,0
97,149.0,48.3,21.76,0
77,139.9,59.2,30.25,1
31,171.8,63.9,21.65,0
15,144.5,36.2,17.34,1
81,142.3,52.4,25.88,0
65,162.0,73.1,27.85,1
22,170.1,57.1,19.73,0
87,145.2,44.6,21.15,1
18,163.1,51.7,19.43,0
99,130.0,45.0,26.63,1
19,162.5,68.9,26.09,0
21,159.4,57.4,22.59,1
19,163.5,53.0,19.83,1
16,159.0,57.9,22.9,1
65,152.4,67.9,29.23,0
54,154.4,65.9,27.64,1
33,163.9,62.6,23.3,1
12,137.5,33.1,17.51,0
1,72.5,4.0,7.61,1
4,79.5,6.1,9.65,1
49,163.9,85.5,31.83,1
18,154.9,46.6,19.42,1
67,154.9,56.3,23.46,0
24,166.1,68.9,24.97,0
55,168.1,91.5,32.38,0
53,156.3,80.6,32.99,1
92,136.5,61.7,33.11,0
53,154.2,78.6,33.06,1
82,151.2,51.2,22.4,1
85,140.5,74.9,37.94,0
22,159.5,61.4,24.13,1
26,167.0,75.4,27.04,0
59,146.8,73.9,34.29,1
79,151.7,69.6,30.24,1
85,143.2,50.4,24.58,1
55,159.0,81.4,32.2,1
71,144.8,64.8,30.91,1
11,138.1,28.6,15.0,1
8,123.9,18.9,12.31,1
38,169.5,68.9,23.98,0
33,165.8,74.4,27.06,0
22,170.6,64.4,22.13,0
65,159.7,64.3,25.21,0
76,139.8,52.2,26.71,1
24,165.1,67.5,24.76,0
93,150.5,53.5,23.62,1
57,166.1,81.3,29.47,0
17,162.0,50.5,19.24,0
82,158.2,60.8,24.29,0
26,169.1,53.3,18.64,1
2,83.5,11.2,16.06,0
9,119.1,18.9,13.32,1
2,73.4,9.2,17.08,0
89,148.2,68.6,31.23,0
22,162.1,58.4,22.23,1
68,146.6,66.5,30.94,0
72,150.5,56.5,24.94,0
90,151.5,46.6,20.3,0
70,152.0,53.2,23.03,1
67,161.8,61.1,23.34,0
13,158.1,44.4,17.76,0
44,180.7,65.6,20.09,0
